-74.5,49.5, SOLR ,1997,2002,4,5997.9,308.2,199.9,11.6,136.2,143.4,60.2,209.3,251.9,265.9,175.9,93.7,11.6,253.7,230.9,91.8,269.7,275.8,72.6,115.6,123.0,259.4,38.3,252.2,257.6,283.6,283.4,306.8,199.3,228.0,290.8,257.5,308.2,251.8, Global
-74.5,49.5, SOLR ,1997,2002,5,7032.7,350.2,226.9,41.1,291.7,245.6,291.2,303.6,220.3,244.9,41.1,324.5,116.5,225.6,330.3,331.4,325.0,139.4,181.4,61.3,171.4,191.6,159.0,106.3,343.9,266.3,190.9,267.0,343.9,114.2,237.9,350.2,272.6,301.8,42.0, Global
-74.5,49.5, SOLR ,1997,2002,6,7815.1,366.6,260.5,29.8,29.8,91.3,335.8,289.4,130.5,355.0,305.1,44.9,162.7,311.9,291.3,363.0,324.6,362.9,326.5,99.6,141.2,202.3,355.6,351.5,342.5,366.6,56.6,365.6,352.8,172.9,259.4,358.3,338.6,327.0, Global
-74.5,49.5, SOLR ,1997,2002,7,6953.1,352.4,224.3,34.4,265.9,302.7,296.7,190.7,294.0,352.4,308.1,247.5,279.9,129.3,329.9,151.4,190.4,175.6,34.4,245.7,151.2,306.3,215.9,324.2,80.6,76.8,279.9,337.2,325.1,131.5,137.8,156.4,231.7,94.7,309.3, Global
-74.5,49.5, SOLR ,1997,2002,8,6395.3,305.2,206.3,81.3,268.3,224.4,248.6,81.3,162.0,164.9,208.1,305.2,254.5,181.6,250.3,209.8,237.4,169.2,237.2,199.5,209.8,173.3,112.8,199.9,255.2,146.7,262.8,226.6,190.1,107.1,175.2,258.0,227.7,191.3,256.4, Global
-74.5,49.5, SOLR ,1997,2002,9,4088.6,237.1,136.3,19.6,232.2,237.1,100.6,48.8,218.4,100.2,110.2,101.6,215.1,62.5,172.6,220.5,123.7,141.4,199.1,199.2,189.6,203.3,165.0,80.8,72.7,127.7,131.7,64.2,116.3,72.8,19.6,172.6,144.7,44.5, Global
-74.5,49.5, SOLR ,1997,2002,10,2423.6,167.9,78.2,10.6,52.3,72.1,167.9,132.7,67.7,146.0,27.5,123.5,79.2,55.2,136.0,103.1,10.6,112.4,122.1,40.7,37.6,70.9,95.2,102.5,59.9,47.2,28.6,43.5,81.6,14.1,44.8,85.7,87.7,95.8,79.4, Global
-74.5,49.5, SOLR ,1997,2002,11,1296.4,90.7,43.2,4.0,79.3,84.6,87.9,32.2,83.5,25.9,86.5,7.4,90.7,4.2,10.6,56.6,21.1,18.4,68.2,82.2,62.5,19.8,58.7,29.8,4.0,15.9,48.1,30.0,27.1,46.0,44.6,56.0,9.7,5.0, Global
-74.5,49.5, SOLR ,1997,2002,12,961.2,58.5,31.0,1.4,19.1,31.7,41.0,53.1,37.7,43.1,9.2,33.5,23.9,11.8,41.5,53.3,9.6,32.1,36.3,58.5,57.8,57.9,2.9,1.4,23.4,13.3,15.1,13.8,32.5,30.2,55.0,20.2,42.1,53.1,7.1, Global
-74.5,49.5, SOLR ,1997,2003,1,1626.2,90.7,52.5,15.5,40.5,60.8,34.5,35.4,29.5,26.5,38.8,41.1,64.7,63.8,15.5,30.6,27.8,57.5,57.2,52.3,74.5,46.6,36.0,21.8,75.1,42.2,78.0,80.9,32.5,85.2,90.7,86.5,89.1,82.0,28.4, Global
-74.5,49.5, SOLR ,1997,2003,2,2562.3,151.4,91.5,6.8,16.8,59.1,99.9,6.8,44.7,104.7,110.5,39.3,112.5,60.5,109.3,63.0,120.1,129.6,132.8,131.2,87.4,120.2,33.1,36.6,130.1,95.8,25.6,139.5,145.8,151.4,134.1,122.0, Global
-74.5,49.5, SOLR ,1997,2003,3,4924.0,229.0,158.8,37.1,126.3,37.1,170.2,108.0,155.7,178.9,99.9,73.0,181.2,151.0,142.1,173.0,195.5,196.5,194.8,108.2,171.1,204.9,193.6,208.2,79.8,213.6,217.7,181.7,153.8,147.5,186.8,167.2,51.4,226.2,229.0, Global
-74.5,49.5, SOLR ,1997,2003,4,6319.4,319.8,210.6,19.7,212.4,241.2,253.3,259.8,142.4,260.1,268.5,275.0,266.1,263.8,266.1,242.2,282.0,59.9,234.6,287.4,295.8,54.0,278.6,19.7,122.5,38.1,99.8,186.7,117.3,268.2,224.0,233.9,246.0,319.8, Global
-74.5,49.5, SOLR ,1997,2003,5,8140.8,352.0,262.6,39.0,240.8,326.1,322.4,321.8,326.5,236.1,265.4,243.2,239.3,231.5,314.0,39.0,78.9,310.0,335.1,334.8,340.1,339.6,316.3,290.7,339.3,327.7,352.0,342.9,156.8,219.4,344.4,228.5,39.9,187.7,150.7, Global
-74.5,49.5, SOLR ,1997,2003,6,8452.0,361.6,281.7,69.5,359.6,334.0,347.7,335.8,319.7,357.0,361.6,207.4,69.5,333.1,195.1,361.0,343.1,94.7,241.4,337.3,259.1,264.5,314.1,355.4,359.8,345.1,353.6,327.1,146.9,283.5,235.1,218.9,158.0,233.1, Global
-74.5,49.5, SOLR ,1997,2003,7,6124.6,331.4,197.6,31.9,319.4,83.9,257.5,206.8,263.3,319.1,219.3,196.6,297.4,331.4,155.8,31.9,251.9,325.8,230.5,63.6,146.6,56.3,156.3,111.9,175.4,233.8,250.0,193.2,286.4,109.4,61.0,153.2,199.9,210.1,226.9, Global
-74.5,49.5, SOLR ,1997,2003,8,5635.8,300.2,181.8,13.0,237.6,300.2,238.3,35.3,155.3,24.1,69.3,135.6,169.3,191.6,257.9,298.7,273.8,283.6,222.1,175.7,286.5,282.0,202.6,223.3,224.9,129.7,86.4,273.6,84.2,105.5,56.9,244.0,13.0,164.3,190.7, Global
-74.5,49.5, SOLR ,1997,2003,9,4138.0,233.8,137.9,20.3,233.8,232.7,115.5,96.4,195.1,139.8,167.2,192.6,233.1,157.9,213.5,215.2,214.0,155.1,85.5,106.0,145.1,201.7,151.1,65.1,145.6,155.6,35.2,89.0,90.7,119.9,34.2,20.3,29.6,101.3, Global
-74.5,49.5, SOLR ,1997,2003,10,2276.9,155.2,73.4,3.8,97.3,119.0,108.3,9.5,80.4,66.4,26.4,21.9,155.2,144.2,146.8,130.2,88.2,41.8,3.8,60.1,53.9,93.5,115.6,107.7,128.9,83.6,82.6,90.4,21.7,17.1,46.3,81.5,13.9,34.6,6.2, Global
-74.5,49.5, SOLR ,1997,2003,11,1190.0,80.3,39.7,2.2,37.6,74.2,47.7,63.7,5.8,54.8,58.7,77.2,37.8,55.0,21.1,24.5,6.0,17.2,62.2,80.3,39.5,48.4,2.2,42.6,27.4,69.4,12.7,30.5,44.4,43.4,51.4,26.1,4.4,24.0, Global
-74.5,49.5, SOLR ,1997,2003,12,993.7,62.7,32.1,1.5,19.5,42.3,40.6,54.2,62.7,53.8,61.8,59.4,51.2,22.8,1.5,28.3,56.7,55.3,9.0,31.0,7.4,4.0,32.4,38.9,40.9,6.2,12.9,3.5,4.3,40.8,54.5,38.7,17.4,3.0,38.6, Global
-74.5,49.5, SOLR ,1997,2004,1,1523.0,89.3,49.1,8.2,47.0,24.2,8.2,39.5,43.0,14.3,49.7,55.3,63.3,68.1,39.4,63.9,47.8,70.5,30.1,36.3,60.2,23.1,27.0,41.5,76.9,23.9,52.4,76.7,81.6,89.3,81.9,53.4,41.1,27.0,66.6, Global
-74.5,49.5, SOLR ,1997,2004,2,2476.3,152.5,85.4,19.0,59.1,75.8,74.0,32.3,91.1,52.3,36.6,101.5,34.8,48.8,86.5,85.1,35.3,120.7,109.0,129.9,69.3,95.1,99.5,129.8,19.0,35.9,141.1,147.9,133.1,152.5,144.3,107.2,28.8, Global
-74.5,49.5, SOLR ,1997,2004,3,4298.1,236.2,138.6,8.9,92.1,23.8,146.9,102.1,85.4,44.5,178.0,177.6,175.3,165.7,131.2,101.7,178.4,81.3,88.0,209.5,211.6,213.4,201.7,37.0,93.7,202.1,147.1,224.4,29.7,8.9,236.2,235.4,222.0,74.6,178.7, Global
-74.5,49.5, SOLR ,1997,2004,4,5996.9,321.9,199.9,22.3,252.4,237.3,122.4,94.7,213.3,251.3,218.4,164.4,103.0,151.3,193.7,252.8,156.1,257.8,288.5,268.1,217.9,276.3,22.3,297.2,106.8,162.3,299.4,301.9,247.9,64.9,144.5,321.9,189.7,118.3, Global
-74.5,49.5, SOLR ,1997,2004,5,6965.5,362.2,224.7,17.5,17.5,23.5,73.0,292.5,294.8,45.4,296.0,270.6,331.3,168.0,331.0,79.6,59.2,36.3,229.9,312.4,179.7,252.4,337.6,142.0,345.3,333.2,359.0,257.4,324.5,102.3,274.1,249.8,246.8,362.2,338.1, Global
-74.5,49.5, SOLR ,1997,2004,6,6570.9,362.7,219.0,75.0,201.9,163.1,152.9,360.9,320.3,167.5,251.9,106.4,272.2,357.8,353.9,362.7,329.0,75.0,179.2,290.9,266.4,229.7,135.6,206.7,132.5,168.9,228.3,102.7,259.6,122.0,137.1,246.6,160.1,228.9, Global
-74.5,49.5, SOLR ,1997,2004,7,6714.0,340.5,216.6,35.9,131.5,153.4,331.2,262.7,35.9,339.9,218.6,76.5,104.3,201.7,287.4,160.8,158.3,99.1,110.0,140.6,296.1,340.5,282.5,140.0,329.3,120.5,314.4,248.9,303.4,184.6,283.6,280.8,304.5,253.8,219.1, Global
-74.5,49.5, SOLR ,1997,2004,8,5201.5,274.5,167.8,32.3,187.5,244.7,225.6,133.7,90.2,94.5,187.1,183.0,231.1,104.0,164.3,181.9,183.8,274.5,191.4,239.5,192.2,142.0,204.7,191.2,136.5,207.3,125.7,257.0,240.2,51.0,108.0,127.9,32.3,131.6,137.3, Global
-74.5,49.5, SOLR ,1997,2004,9,4191.9,229.6,139.7,28.0,147.2,229.2,38.4,228.0,150.7,107.2,110.3,229.6,143.2,226.6,215.6,81.0,212.7,206.3,135.3,163.3,72.9,76.4,206.5,28.0,38.1,70.8,186.6,181.8,70.8,130.7,64.3,115.2,175.9,149.6, Global
-74.5,49.5, SOLR ,1997,2004,10,2742.9,170.1,88.5,6.9,170.1,38.7,140.5,30.6,144.8,58.6,155.1,74.1,31.6,58.5,141.3,146.9,142.4,42.2,42.3,16.6,61.9,46.9,121.6,123.4,128.2,123.5,122.3,120.7,115.0,29.4,76.1,90.8,109.3,32.6,6.9, Global
-74.5,49.5, SOLR ,1997,2004,11,1182.1,77.9,39.4,5.5,65.0,15.1,67.0,29.1,10.4,15.7,26.7,60.7,72.9,7.0,56.7,60.9,76.6,77.9,53.0,54.2,22.4,16.0,23.1,58.8,8.0,53.1,26.7,46.2,7.8,30.1,65.4,5.5,45.7,24.6, Global
-74.5,49.5, SOLR ,1997,2004,12,1050.6,60.4,33.9,5.4,13.0,50.6,60.4,7.8,56.2,57.0,40.9,6.9,24.9,33.0,14.9,49.0,27.6,30.3,39.8,8.8,44.9,13.9,14.8,56.7,13.0,33.9,5.6,40.1,59.6,59.5,60.1,14.2,52.2,55.8,5.4, Global
-74.5,49.5, SOLR ,1997,2005,1,1769.6,93.5,57.1,1.6,55.2,14.0,41.7,40.0,60.6,61.7,61.9,29.3,34.8,17.5,61.5,54.6,1.6,53.0,60.5,75.3,68.7,77.5,13.5,76.4,81.7,49.6,84.1,18.2,87.7,90.3,89.2,78.7,51.9,93.5,85.3, Global
-74.5,49.5, SOLR ,1997,2005,2,2666.2,158.3,95.2,6.1,75.2,83.9,79.1,45.9,92.2,76.6,6.1,13.5,115.9,110.9,117.6,48.5,115.7,76.8,42.4,90.3,100.6,134.4,82.4,143.5,63.3,70.4,129.7,147.8,153.7,156.0,158.3,135.4, Global
-74.5,49.5, SOLR ,1997,2005,3,4739.8,231.8,152.9,74.4,74.4,125.0,127.6,123.1,142.1,135.8,120.8,180.3,96.8,136.4,126.5,132.9,127.8,98.8,78.3,109.4,161.6,150.2,149.8,194.0,198.2,148.3,202.3,179.0,223.5,224.2,172.9,132.4,219.6,231.8,216.1, Global
-74.5,49.5, SOLR ,1997,2005,4,5701.6,308.5,190.1,15.6,21.2,198.4,16.2,42.4,250.1,241.9,176.1,201.6,160.7,266.2,276.3,271.5,260.0,283.1,287.5,287.1,278.6,282.3,79.8,285.1,308.5,234.1,271.0,28.4,15.6,243.5,164.5,21.6,70.1,178.2, Global
-74.5,49.5, SOLR ,1997,2005,5,6980.5,348.4,225.2,49.4,163.4,180.5,244.3,267.3,261.4,304.0,248.0,322.1,69.7,220.2,59.1,337.4,322.8,88.7,49.4,161.7,58.5,220.3,265.0,247.7,228.4,313.7,104.5,348.3,338.9,348.4,272.4,159.0,239.0,279.6,256.7, Global
-74.5,49.5, SOLR ,1997,2005,6,7478.6,361.4,249.3,19.2,342.0,335.3,280.8,272.1,238.1,76.0,100.0,361.4,260.8,317.3,331.0,128.4,243.7,208.8,19.2,19.9,109.4,300.0,351.5,314.9,277.2,352.2,170.1,189.1,286.5,303.1,339.3,285.6,315.5,349.6, Global
-74.5,49.5, SOLR ,1997,2005,7,8144.3,355.9,262.7,80.0,241.6,273.3,316.2,256.4,224.0,355.9,351.4,349.4,337.3,276.0,335.5,339.2,256.7,318.3,339.1,330.0,250.8,147.8,213.9,340.7,165.7,278.8,272.4,283.6,160.8,80.0,217.8,257.0,168.1,218.3,188.0, Global
-74.5,49.5, SOLR ,1997,2005,8,6034.6,313.8,194.7,65.0,150.5,203.9,313.8,138.0,213.7,300.9,223.5,264.3,82.1,195.2,220.3,215.3,251.9,217.4,194.7,184.0,173.0,226.7,202.7,65.0,143.8,117.9,210.3,223.5,268.0,262.3,251.5,78.9,184.3,136.7,120.3, Global
-74.5,49.5, SOLR ,1997,2005,9,4150.3,228.2,138.3,2.2,111.0,151.7,113.0,200.3,228.2,224.9,174.4,159.2,150.1,219.3,99.6,176.5,144.2,133.1,185.7,205.6,205.0,168.7,147.1,8.6,106.8,56.8,97.9,172.0,24.5,102.6,121.2,141.8,2.2,118.5, Global
-74.5,49.5, SOLR ,1997,2005,10,2200.9,161.3,71.0,2.5,125.8,151.6,161.3,25.1,3.7,54.9,93.0,99.9,158.0,138.8,150.2,148.9,38.7,38.1,6.5,7.3,36.0,44.3,30.6,20.1,23.4,60.0,54.6,58.3,68.4,60.9,75.1,111.5,108.6,44.8,2.5, Global
-74.5,49.5, SOLR ,1997,2005,11,1081.5,83.2,36.1,2.0,7.5,54.6,6.3,55.4,76.1,19.4,7.2,35.6,49.0,18.1,37.3,83.2,24.5,23.7,40.3,2.0,55.7,76.3,18.6,43.8,7.8,36.9,63.3,54.6,33.0,46.0,53.0,18.7,3.0,30.6, Global
-74.5,49.5, SOLR ,1997,2005,12,1013.0,60.7,32.7,2.9,26.7,2.9,12.4,28.7,35.3,25.4,53.4,35.8,22.6,5.8,12.8,43.8,43.9,58.1,58.8,12.1,16.8,27.7,22.1,40.7,26.6,26.0,54.0,50.6,28.8,35.7,55.0,16.7,16.0,57.1,60.7, Global
-74.5,49.5, SOLR ,1997,2006,1,1245.0,85.5,40.2,2.8,50.6,41.0,56.1,6.3,4.4,35.0,52.5,63.8,18.0,38.9,55.4,19.4,37.2,14.4,69.3,69.7,68.1,2.8,51.8,11.2,37.8,75.8,15.4,30.2,16.6,85.5,76.5,37.6,59.2,33.0,11.5, Global
